account_id,customer_id,account_type,account_status,open_date,currency_code,balance
ACCT201558,CUST101776,Credit Card,Closed,2025-12-11,USD,-1380.92
ACCT201559,CUST100642,Checking,Active,2023-04-15,USD,4705.7
ACCT201560,CUST100723,Checking,Active,2021-08-02,USD,28825.58
ACCT201561,CUST100969,Credit Card,Closed,2024-12-16,USD,-1484.11
ACCT201562,CUST101924,Savings,Active,2026-04-28,USD,46208.04
ACCT201563,CUST100821,Checking,Active,2022-09-25,USD,42950.16
ACCT201564,CUST101049,Savings,Active,2026-05-07,CAD,22041.38
ACCT201565,CUST101036,Checking,Active,2023-10-07,EUR,34110.04
ACCT201566,CUST101318,Money Market,Active,2025-12-11,USD,2133.78
ACCT201567,CUST100316,Savings,Dormant,2022-08-07,USD,28040.02
ACCT201568,CUST100149,Checking,Active,2025-04-24,EUR,19964.02
ACCT201569,CUST100959,Savings,Active,2021-12-28,GBP,17446.9
ACCT201570,CUST101498,Savings,Active,2023-12-02,CAD,4291.13
ACCT201571,CUST100822,Checking,Active,2026-06-23,USD,21655.72
ACCT201572,CUST101438,Money Market,Active,2025-02-14,USD,24314.75
ACCT201573,CUST101942,Savings,Active,2025-09-14,USD,27254.06
ACCT201574,CUST101231,Checking,Active,2022-10-26,USD,1566.16
ACCT201575,CUST100969,Credit Card,Active,2026-07-08,USD,-420.88
ACCT201576,CUST100866,Checking,Active,2024-02-03,USD,37930.82
ACCT201577,CUST100829,Checking,Active,2022-09-15,EUR,3462.95
ACCT201578,CUST100438,Savings,Active,2025-05-06,USD,20986.09
ACCT201579,CUST101846,Credit Card,Active,2022-04-08,CAD,-1815.12
ACCT201580,CUST101929,Checking,Active,2026-07-10,USD,9930.27
ACCT201581,CUST101426,Savings,Active,2022-02-24,GBP,8034.46
ACCT201582,CUST101148,Savings,Active,2025-03-14,USD,41150.78
ACCT201583,CUST101262,Checking,Active,2023-05-11,USD,33398.12
ACCT201584,CUST101690,Credit Card,Active,2025-05-25,USD,-531.29
ACCT201585,CUST100302,Checking,Active,2025-12-31,USD,22932.95
ACCT201586,CUST100538,Credit Card,Active,2021-10-20,USD,-652.11
ACCT201587,CUST100257,Savings,Active,2021-11-08,USD,41625.54
ACCT201588,CUST101527,Savings,Closed,2023-11-04,USD,1824.3
ACCT201589,CUST100773,Savings,Active,2025-05-11,USD,8305.05
ACCT201590,CUST101956,Checking,Active,2022-10-18,USD,33981.41
ACCT201591,CUST101028,Checking,Active,2021-07-25,USD,44832.75
ACCT201592,CUST100847,Savings,Active,2022-12-20,USD,49952.41
ACCT201593,CUST101566,Savings,Active,2026-01-24,GBP,26158.49
ACCT201594,CUST101132,Savings,Active,2026-02-15,USD,18656.07
ACCT201595,CUST101410,Checking,Active,2026-04-15,USD,42254.58
ACCT201596,CUST101855,Savings,Dormant,2022-12-27,CAD,46895.08
ACCT201597,CUST101330,Credit Card,Active,2023-05-15,GBP,-1792.38
ACCT201598,CUST101277,Checking,Dormant,2026-06-21,USD,37497.18
ACCT201599,CUST100066,Savings,Active,2025-04-26,EUR,29061.68
ACCT201600,CUST101129,Checking,Active,2026-05-03,USD,38844.01
ACCT201601,CUST101981,Savings,Active,2025-09-14,USD,6222.03
ACCT201602,CUST101606,Money Market,Active,2021-07-29,USD,32242.97
ACCT201603,CUST100580,Checking,Active,2026-04-30,USD,11196.83
ACCT201604,CUST101862,Checking,Active,2025-04-19,USD,45133.65
ACCT201605,CUST100031,Money Market,Active,2025-08-08,USD,20727.83
ACCT201606,CUST101518,Credit Card,Active,2021-11-19,USD,-962.07
ACCT201607,CUST100495,Money Market,Active,2022-02-20,USD,49641.46
ACCT201608,CUST100105,Savings,Active,2024-03-28,USD,19665.89
ACCT201609,CUST101491,Checking,Active,2022-12-25,GBP,31813.67
ACCT201610,CUST100203,Savings,Active,2024-02-08,USD,21870.08
ACCT201611,CUST100802,Checking,Active,2023-01-09,USD,28846.69
ACCT201612,CUST101942,Checking,Active,2023-10-30,USD,27645.28
ACCT201613,CUST101577,Checking,Active,2023-12-19,USD,576.91
ACCT201614,CUST100161,Savings,Active,2023-09-01,USD,46029.72
ACCT201615,CUST101299,Savings,Active,2022-04-18,USD,49170.71
ACCT201616,CUST100608,Checking,Active,2021-12-06,USD,44895.46
ACCT201617,CUST100774,Savings,Active,2022-08-17,USD,40354.87
ACCT201618,CUST101284,Checking,Active,2026-06-06,CAD,46748.79
ACCT201619,CUST101898,Credit Card,Active,2023-05-26,USD,-1778.14
ACCT201620,CUST100190,Checking,Active,2022-10-07,USD,44730.24
ACCT201621,CUST100206,Money Market,Active,2022-05-11,USD,10398.62
ACCT201622,CUST100156,Checking,Active,2021-09-26,USD,47960.86
ACCT201623,CUST100923,Credit Card,Active,2023-05-19,USD,-732.9
ACCT201624,CUST101161,Checking,Active,2024-12-27,EUR,8933.85
ACCT201625,CUST100710,Checking,Active,2025-07-25,USD,17140.52
ACCT201626,CUST101518,Savings,Active,2023-10-19,USD,7919.41
ACCT201627,CUST101060,Savings,Active,2021-11-07,USD,26797.71
ACCT201628,CUST100444,Credit Card,Active,2021-11-08,USD,-1770.42
ACCT201629,CUST100259,Checking,Active,2023-02-13,USD,34580.09
ACCT201630,CUST101129,Money Market,Active,2024-06-13,USD,17427.67
ACCT201631,CUST101938,Credit Card,Active,2023-10-17,USD,-1127.88
ACCT201632,CUST101817,Checking,Active,2022-10-20,CAD,34352.87
ACCT201633,CUST101203,Checking,Active,2025-10-11,USD,39657.66
ACCT201634,CUST101808,Money Market,Active,2021-10-03,USD,24391.59
ACCT201635,CUST100220,Checking,Active,2025-12-06,USD,15937.43
ACCT201636,CUST101295,Savings,Active,2023-05-20,USD,18698.02
ACCT201637,CUST100518,Credit Card,Active,2022-06-21,USD,-83.81
ACCT201638,CUST101976,Credit Card,Active,2025-12-04,USD,-709.8
ACCT201639,CUST100879,Checking,Active,2022-08-03,USD,40452.02
ACCT201640,CUST100761,Checking,Active,2026-03-10,USD,32847.73
ACCT201641,CUST101468,Checking,Active,2022-01-25,USD,34414.62
ACCT201642,CUST101150,Credit Card,Active,2023-07-27,USD,-202.51
ACCT201643,CUST101148,Checking,Active,2023-12-03,USD,10873.17
ACCT201644,CUST100153,Credit Card,Active,2023-02-25,USD,-280.17
ACCT201645,CUST101665,Savings,Active,2021-10-20,USD,21760.28
ACCT201646,CUST100562,Credit Card,Active,2025-06-09,USD,-1002.7
ACCT201647,CUST100784,Checking,Active,2022-06-11,USD,16343.74
ACCT201648,CUST101179,Checking,Closed,2024-02-13,GBP,39165.28
ACCT201649,CUST100824,Checking,Active,2026-02-26,USD,42082.14
ACCT201650,CUST100033,Savings,Active,2026-03-28,USD,16869.49
ACCT201651,CUST100562,Credit Card,Active,2023-05-26,USD,-553.49
ACCT201652,CUST101011,Checking,Active,2021-11-28,USD,38730.67
ACCT201653,CUST101738,Savings,Active,2024-05-12,GBP,22729.09
ACCT201654,CUST100210,Credit Card,Active,2024-03-01,USD,-124.59
ACCT201655,CUST100661,Checking,Dormant,2024-06-27,USD,5256.78
ACCT201656,CUST101482,Checking,Dormant,2021-10-06,USD,4400.84
ACCT201657,CUST101913,Money Market,Active,2026-03-23,USD,49478.25
ACCT201658,CUST100098,Credit Card,Dormant,2022-09-04,USD,-1913.85
ACCT201659,CUST101663,Checking,Active,2025-10-03,USD,30637.53
ACCT201660,CUST100245,Money Market,Active,2024-08-06,EUR,29172.66
ACCT201661,CUST101978,Credit Card,Dormant,2026-03-09,USD,-224.4
ACCT201662,CUST100492,Savings,Active,2024-12-04,USD,26088.19
ACCT201663,CUST101496,Money Market,Active,2025-12-17,USD,16095.57
ACCT201664,CUST100722,Credit Card,Active,2024-09-08,EUR,-577.24
ACCT201665,CUST100421,Savings,Active,2026-04-08,USD,36763.41
ACCT201666,CUST101373,Savings,Active,2022-05-17,USD,10623.77
ACCT201667,CUST100427,Checking,Active,2025-09-30,USD,5226.74
ACCT201668,CUST101934,Savings,Active,2023-12-08,USD,15667.95
ACCT201669,CUST101872,Checking,Active,2025-11-09,GBP,25225.57
ACCT201670,CUST101270,Checking,Active,2026-03-30,USD,22621.59
ACCT201671,CUST100336,Checking,Active,2024-02-04,CAD,13891.92
ACCT201672,CUST100944,Savings,Dormant,2025-02-03,USD,5103.22
ACCT201673,CUST100383,Checking,Active,2025-04-15,USD,44704.9
ACCT201674,CUST100242,Savings,Dormant,2023-10-01,USD,17597.84
ACCT201675,CUST101028,Savings,Active,2026-03-15,USD,7531.0
ACCT201676,CUST100100,Savings,Active,2022-11-18,USD,18489.03
ACCT201677,CUST100824,Savings,Active,2023-01-02,USD,14700.29
ACCT201678,CUST100223,Savings,Active,2023-03-03,USD,25930.92
ACCT201679,CUST100108,Money Market,Dormant,2023-01-03,USD,10978.99
ACCT201680,CUST100564,Checking,Active,2026-02-14,USD,26606.59
ACCT201681,CUST100207,Savings,Active,2024-12-10,USD,19595.4
ACCT201682,CUST100350,Savings,Active,2023-09-18,USD,24758.58
ACCT201683,CUST101502,Checking,Active,2022-12-15,USD,29815.67
ACCT201684,CUST101513,Money Market,Active,2024-05-25,GBP,31105.92
ACCT201685,CUST100142,Checking,Active,2021-08-15,USD,15755.62
ACCT201686,CUST101364,Savings,Active,2024-02-16,USD,48112.15
ACCT201687,CUST100157,Checking,Active,2025-01-07,USD,13191.61
ACCT201688,CUST100970,Checking,Active,2023-12-03,USD,17607.18
ACCT201689,CUST101677,Checking,Active,2025-06-24,USD,5469.3
ACCT201690,CUST101030,Checking,Active,2022-05-07,USD,11414.38
ACCT201691,CUST101507,Checking,Active,2025-09-06,USD,15230.11
ACCT201692,CUST101358,Checking,Active,2024-01-16,USD,27285.75
ACCT201693,CUST101454,Checking,Active,2022-09-24,USD,17631.32
ACCT201694,CUST101727,Savings,Active,2024-11-03,USD,43256.39
ACCT201695,CUST100042,Savings,Active,2024-08-18,USD,36410.78
ACCT201696,CUST100731,Checking,Active,2026-03-07,USD,49704.35
ACCT201697,CUST100736,Savings,Active,2026-03-09,USD,48664.53
ACCT201698,CUST100221,Money Market,Closed,2024-02-03,EUR,18888.91
ACCT201699,CUST100920,Savings,Closed,2022-01-03,EUR,44961.07
ACCT201700,CUST100714,Checking,Dormant,2025-01-06,USD,45516.37
ACCT201701,CUST100633,Savings,Active,2025-04-03,USD,49697.19
ACCT201702,CUST100251,Savings,Active,2022-04-10,USD,41708.58
ACCT201703,CUST100590,Money Market,Active,2022-10-30,USD,39617.03
ACCT201704,CUST101394,Money Market,Active,2023-11-06,CAD,7356.55
ACCT201705,CUST100621,Savings,Active,2024-06-26,USD,33216.02
ACCT201706,CUST100445,Checking,Active,2021-10-08,USD,22692.91
ACCT201707,CUST100881,Checking,Active,2022-04-06,USD,15291.08
ACCT201708,CUST101799,Checking,Active,2022-02-24,EUR,6885.94
ACCT201709,CUST100317,Savings,Closed,2025-03-27,USD,38444.27
ACCT201710,CUST100884,Checking,Active,2021-11-15,USD,36652.66
ACCT201711,CUST100726,Checking,Active,2022-05-29,USD,23658.89
ACCT201712,CUST101851,Checking,Active,2022-11-20,USD,19955.68
ACCT201713,CUST101154,Checking,Active,2023-11-08,EUR,15536.79
ACCT201714,CUST101572,Credit Card,Active,2022-07-12,USD,-1721.65
ACCT201715,CUST100175,Savings,Active,2026-04-08,GBP,15053.11
ACCT201716,CUST101602,Savings,Dormant,2022-06-12,USD,9168.61
ACCT201717,CUST100641,Checking,Active,2022-05-31,USD,22095.07
ACCT201718,CUST100955,Checking,Active,2025-01-13,USD,17709.69
ACCT201719,CUST101960,Checking,Active,2021-12-31,USD,27945.46
ACCT201720,CUST101611,Checking,Active,2025-06-07,USD,45342.44
ACCT201721,CUST101158,Checking,Dormant,2024-12-06,USD,27163.48
ACCT201722,CUST101372,Credit Card,Active,2023-01-26,USD,-1748.13
ACCT201723,CUST100111,Credit Card,Active,2022-05-31,USD,-1079.56
ACCT201724,CUST101217,Money Market,Active,2021-09-30,USD,5352.45
ACCT201725,CUST100124,Savings,Active,2026-07-10,USD,16565.38
ACCT201726,CUST101436,Savings,Active,2024-12-14,USD,35847.57
ACCT201727,CUST100457,Savings,Dormant,2022-12-09,USD,24765.23
ACCT201728,CUST101472,Checking,Closed,2025-01-10,USD,31411.97
ACCT201729,CUST100234,Savings,Active,2023-02-03,USD,34388.73
ACCT201730,CUST100506,Credit Card,Active,2022-05-03,USD,-960.35
ACCT201731,CUST100113,Credit Card,Dormant,2024-10-03,USD,-1112.37
ACCT201732,CUST100481,Savings,Active,2026-04-28,USD,9202.2
ACCT201733,CUST101759,Credit Card,Active,2023-11-10,USD,-637.36
ACCT201734,CUST100290,Checking,Active,2025-07-17,USD,1082.89
ACCT201735,CUST101119,Checking,Active,2023-02-02,USD,37083.24
ACCT201736,CUST101205,Checking,Active,2021-09-16,USD,5000.98
ACCT201737,CUST100219,Checking,Active,2022-11-19,USD,34882.64
ACCT201738,CUST100246,Checking,Active,2021-12-14,USD,14171.11
ACCT201739,CUST101829,Checking,Active,2024-10-12,USD,32255.45
ACCT201740,CUST100285,Money Market,Active,2023-03-18,USD,17736.34
ACCT201741,CUST100732,Checking,Active,2022-02-21,EUR,49087.68
ACCT201742,CUST101075,Checking,Active,2024-03-16,USD,45127.53
ACCT201743,CUST101472,Savings,Active,2022-02-16,USD,17593.35
ACCT201744,CUST101607,Credit Card,Active,2021-11-06,USD,-1719.92
ACCT201745,CUST101321,Checking,Active,2022-08-31,CAD,45808.0
ACCT201746,CUST101451,Savings,Dormant,2023-12-11,USD,9018.73
ACCT201747,CUST100663,Savings,Active,2023-09-27,USD,6471.1
ACCT201748,CUST100138,Savings,Active,2023-05-17,EUR,41494.31
ACCT201749,CUST100217,Checking,Active,2023-02-06,USD,4827.02
ACCT201750,CUST101580,Checking,Active,2026-07-12,USD,11576.73
ACCT201751,CUST100356,Checking,Active,2024-08-04,USD,44989.72
ACCT201752,CUST100126,Money Market,Active,2024-01-30,USD,46118.79
ACCT201753,CUST101563,Credit Card,Active,2021-08-03,USD,-1854.24
ACCT201754,CUST100220,Checking,Active,2024-06-23,USD,8703.36
ACCT201755,CUST100409,Money Market,Active,2025-04-04,USD,28688.98
ACCT201756,CUST101519,Savings,Active,2026-01-26,USD,11274.83
ACCT201757,CUST101192,Credit Card,Active,2024-11-15,CAD,-1615.41
ACCT201758,CUST100287,Checking,Dormant,2023-12-24,USD,1661.96
ACCT201759,CUST100147,Savings,Active,2022-10-24,USD,27329.04
ACCT201760,CUST101081,Money Market,Active,2026-06-05,USD,36414.18
ACCT201761,CUST100721,Savings,Active,2024-11-25,EUR,23686.64
ACCT201762,CUST100898,Credit Card,Active,2022-08-08,USD,-396.81
ACCT201763,CUST101602,Checking,Active,2025-09-25,USD,3907.19
ACCT201764,CUST101107,Savings,Active,2023-01-09,USD,2573.95
ACCT201765,CUST100514,Money Market,Active,2023-11-28,USD,46113.67
ACCT201766,CUST100589,Credit Card,Active,2025-06-12,USD,-1684.27
ACCT201767,CUST101024,Credit Card,Active,2022-09-21,USD,-136.38
ACCT201768,CUST101193,Savings,Active,2025-09-26,GBP,44590.42
ACCT201769,CUST100692,Checking,Active,2023-04-30,USD,1498.9
ACCT201770,CUST100418,Credit Card,Active,2022-02-18,USD,-1881.22
ACCT201771,CUST101798,Money Market,Active,2026-01-06,USD,33166.81
ACCT201772,CUST101249,Credit Card,Active,2026-04-12,USD,-872.29
ACCT201773,CUST101945,Checking,Active,2026-05-25,USD,49052.8
ACCT201774,CUST100980,Money Market,Dormant,2025-09-22,USD,44375.93
ACCT201775,CUST101039,Checking,Active,2021-11-13,USD,1780.0
ACCT201776,CUST101794,Savings,Closed,2025-03-30,USD,39077.09
ACCT201777,CUST101661,Checking,Active,2021-12-15,USD,38680.66
ACCT201778,CUST100037,Checking,Active,2024-03-06,USD,34179.75
ACCT201779,CUST100880,Credit Card,Active,2023-10-29,USD,-609.12
ACCT201780,CUST101260,Checking,Closed,2024-11-11,USD,5899.63
ACCT201781,CUST100118,Checking,Active,2022-10-05,USD,21826.24
ACCT201782,CUST101541,Checking,Dormant,2021-09-12,USD,20653.27
ACCT201783,CUST100030,Savings,Dormant,2023-05-06,USD,49546.94
ACCT201784,CUST100898,Checking,Active,2025-04-27,USD,2832.73
ACCT201785,CUST100500,Checking,Closed,2023-12-13,USD,32760.45
ACCT201786,CUST101344,Checking,Active,2024-01-01,USD,32879.14
ACCT201787,CUST101505,Savings,Active,2024-07-24,EUR,24746.46
ACCT201788,CUST100619,Credit Card,Dormant,2025-08-06,USD,-1112.92
ACCT201789,CUST101078,Checking,Dormant,2022-03-05,USD,32682.19
ACCT201790,CUST100709,Savings,Dormant,2026-06-16,USD,5218.91
ACCT201791,CUST100416,Savings,Dormant,2022-03-14,USD,13989.19
ACCT201792,CUST101132,Savings,Active,2025-04-06,USD,15246.96
ACCT201793,CUST100481,Credit Card,Active,2025-08-10,USD,-1716.08
ACCT201794,CUST101021,Savings,Active,2023-04-03,USD,5711.93
ACCT201795,CUST101976,Savings,Active,2023-12-12,USD,15020.64
ACCT201796,CUST101766,Savings,Active,2022-10-24,USD,24767.87
ACCT201797,CUST101351,Checking,Active,2022-03-08,USD,18966.35
ACCT201798,CUST100712,Checking,Dormant,2023-09-18,GBP,27077.46
ACCT201799,CUST101696,Credit Card,Dormant,2022-10-13,USD,-1327.56
ACCT201800,CUST100698,Savings,Active,2022-05-01,USD,37862.61
ACCT201801,CUST101901,Credit Card,Active,2022-05-25,USD,-434.77
ACCT201802,CUST101477,Checking,Dormant,2023-12-03,USD,19405.53
ACCT201803,CUST100868,Money Market,Active,2021-10-05,USD,26738.07
ACCT201804,CUST100780,Savings,Active,2025-06-30,CAD,8127.44
ACCT201805,CUST100574,Checking,Active,2026-04-20,CAD,45385.63
ACCT201806,CUST101111,Checking,Active,2022-03-19,USD,12496.63
ACCT201807,CUST100550,Checking,Active,2023-07-08,USD,13713.49
ACCT201808,CUST100254,Credit Card,Active,2025-04-07,USD,-784.0
ACCT201809,CUST100908,Credit Card,Active,2024-10-14,USD,-304.81
ACCT201810,CUST100983,Savings,Active,2024-03-17,USD,48294.27
ACCT201811,CUST100162,Savings,Active,2022-09-03,USD,28978.52
ACCT201812,CUST100368,Checking,Active,2021-08-21,USD,3202.17
ACCT201813,CUST100465,Checking,Active,2025-10-04,USD,24746.45
ACCT201814,CUST100234,Savings,Active,2022-01-15,USD,2478.98
ACCT201815,CUST100649,Savings,Active,2023-03-08,USD,22015.44
ACCT201816,CUST100530,Checking,Closed,2025-12-15,USD,35727.48
ACCT201817,CUST101106,Credit Card,Active,2023-06-09,USD,-301.19
ACCT201818,CUST100908,Checking,Active,2026-05-07,USD,3873.96
ACCT201819,CUST101698,Checking,Active,2024-01-14,USD,28518.29
ACCT201820,CUST100293,Savings,Active,2023-01-09,USD,43792.66
ACCT201821,CUST101837,Checking,Active,2025-06-26,USD,48754.94
ACCT201822,CUST100328,Money Market,Active,2022-07-11,USD,31095.82
ACCT201823,CUST100217,Checking,Active,2023-06-05,USD,29561.37
ACCT201824,CUST101040,Savings,Active,2023-10-22,USD,39043.69
ACCT201825,CUST101193,Money Market,Active,2022-10-08,USD,18941.98
ACCT201826,CUST100160,Checking,Closed,2024-01-31,CAD,49891.04
ACCT201827,CUST101176,Money Market,Active,2025-09-18,USD,28270.12
ACCT201828,CUST101799,Savings,Active,2022-01-13,USD,6062.12
ACCT201829,CUST100903,Savings,Active,2025-02-02,USD,26222.4
ACCT201830,CUST100673,Savings,Active,2024-01-30,USD,45553.48
ACCT201831,CUST101532,Checking,Closed,2026-05-23,USD,22791.06
ACCT201832,CUST100839,Savings,Active,2022-09-09,USD,47880.43
ACCT201833,CUST101338,Savings,Active,2022-08-23,USD,45731.78
ACCT201834,CUST101695,Credit Card,Active,2022-08-22,USD,-1540.47
ACCT201835,CUST100834,Savings,Active,2024-03-24,USD,38822.41
ACCT201836,CUST100699,Savings,Active,2025-05-03,USD,39792.8
ACCT201837,CUST101179,Savings,Active,2022-05-19,EUR,49162.39
ACCT201838,CUST100929,Checking,Active,2025-02-18,USD,8995.79
ACCT201839,CUST101904,Checking,Active,2024-01-10,USD,27728.94
ACCT201840,CUST100049,Credit Card,Active,2021-12-21,CAD,-332.28
ACCT201841,CUST101881,Checking,Active,2021-10-16,USD,43344.0
ACCT201842,CUST100494,Checking,Active,2023-12-08,USD,34846.43
ACCT201843,CUST101211,Credit Card,Active,2025-10-24,USD,-203.29
ACCT201844,CUST101885,Savings,Active,2026-05-31,USD,3687.63
ACCT201845,CUST101709,Savings,Active,2024-08-12,USD,22487.69
ACCT201846,CUST101482,Savings,Active,2022-12-09,GBP,36672.16
ACCT201847,CUST101834,Money Market,Active,2023-10-17,USD,4189.47
ACCT201848,CUST100656,Savings,Active,2022-07-20,USD,22676.36
ACCT201849,CUST100198,Savings,Active,2023-10-25,USD,47238.4
ACCT201850,CUST101075,Checking,Active,2023-06-11,USD,25883.88
ACCT201851,CUST100652,Savings,Active,2023-12-10,CAD,16140.0
ACCT201852,CUST101807,Checking,Closed,2024-08-24,USD,47252.63
ACCT201853,CUST101260,Savings,Active,2025-03-14,USD,28756.89
ACCT201854,CUST100996,Checking,Active,2024-03-03,EUR,14392.16
ACCT201855,CUST101241,Checking,Active,2025-01-09,GBP,45884.65
ACCT201856,CUST100423,Savings,Active,2024-11-27,USD,7050.16
ACCT201857,CUST100081,Checking,Closed,2023-05-29,USD,29919.58
ACCT201858,CUST101704,Credit Card,Active,2025-08-23,USD,-1986.67
ACCT201859,CUST100873,Checking,Active,2022-03-24,USD,47393.99
ACCT201860,CUST100224,Credit Card,Active,2025-10-23,GBP,-1410.12
ACCT201861,CUST101010,Checking,Active,2021-11-28,EUR,44443.99
ACCT201862,CUST100238,Money Market,Closed,2022-04-26,USD,36581.69
ACCT201863,CUST100152,Savings,Active,2022-09-27,USD,11122.09
ACCT201864,CUST101050,Checking,Active,2021-12-06,USD,31531.2
ACCT201865,CUST100078,Savings,Active,2024-10-31,GBP,44613.63
ACCT201866,CUST101723,Credit Card,Active,2023-04-26,USD,-1364.95
ACCT201867,CUST101284,Savings,Active,2023-08-08,USD,47459.13
ACCT201868,CUST101379,Checking,Active,2024-07-24,USD,47158.12
ACCT201869,CUST101017,Savings,Active,2025-10-03,USD,9355.24
ACCT201870,CUST101755,Credit Card,Active,2024-08-02,USD,-98.33
ACCT201871,CUST101251,Savings,Active,2026-06-21,USD,24534.56
ACCT201872,CUST100778,Savings,Active,2025-08-11,USD,13153.69
ACCT201873,CUST101954,Checking,Active,2023-11-16,USD,26523.06
ACCT201874,CUST100993,Checking,Active,2025-07-12,USD,14605.8
ACCT201875,CUST100605,Savings,Active,2024-03-27,USD,27170.67
ACCT201876,CUST100588,Credit Card,Active,2024-12-29,USD,-490.08
ACCT201877,CUST100360,Checking,Active,2025-06-20,USD,21243.26
ACCT201878,CUST101443,Checking,Active,2024-07-31,EUR,34848.43
ACCT201879,CUST101230,Credit Card,Active,2025-02-10,USD,-271.98
ACCT201880,CUST101822,Checking,Dormant,2023-12-08,USD,25374.37
ACCT201881,CUST101382,Savings,Active,2024-10-09,USD,16159.6
ACCT201882,CUST101868,Savings,Active,2025-02-21,USD,19933.98
ACCT201883,CUST100093,Checking,Active,2025-10-09,USD,31813.31
ACCT201884,CUST100422,Savings,Active,2024-10-04,USD,8326.76
ACCT201885,CUST100264,Money Market,Active,2024-12-04,USD,30537.57
ACCT201886,CUST100184,Savings,Active,2025-04-21,USD,40120.64
ACCT201887,CUST100129,Checking,Active,2023-09-23,USD,38300.65
ACCT201888,CUST100321,Checking,Active,2026-06-11,USD,9921.99
ACCT201889,CUST100330,Savings,Dormant,2022-05-05,USD,14509.37
ACCT201890,CUST101925,Checking,Active,2023-06-03,USD,36666.72
ACCT201891,CUST101027,Credit Card,Active,2024-02-16,USD,-946.89
ACCT201892,CUST100471,Checking,Active,2025-11-22,USD,15073.32
ACCT201893,CUST101665,Checking,Active,2022-06-06,USD,37495.77
ACCT201894,CUST100552,Checking,Dormant,2024-11-23,USD,37026.29
ACCT201895,CUST101500,Savings,Active,2026-07-10,USD,35174.46
ACCT201896,CUST100310,Credit Card,Active,2023-12-02,USD,-790.26
ACCT201897,CUST101759,Checking,Active,2021-08-27,USD,41573.59
ACCT201898,CUST100561,Savings,Active,2023-05-12,USD,1171.6
ACCT201899,CUST100771,Money Market,Active,2022-12-18,USD,28810.06
ACCT201900,CUST100989,Money Market,Active,2024-02-13,USD,28049.81
ACCT201901,CUST101017,Savings,Active,2022-10-04,CAD,19120.42
ACCT201902,CUST100926,Credit Card,Active,2022-12-04,CAD,-570.84
ACCT201903,CUST100757,Checking,Active,2022-06-29,USD,11605.78
ACCT201904,CUST101290,Checking,Closed,2025-02-24,USD,7188.56
ACCT201905,CUST101003,Checking,Active,2023-09-23,USD,43241.39
ACCT201906,CUST101071,Savings,Active,2024-07-22,USD,41903.52
ACCT201907,CUST100516,Checking,Active,2023-04-02,USD,38370.42
ACCT201908,CUST101411,Credit Card,Active,2022-09-15,USD,-1926.98
ACCT201909,CUST101546,Checking,Active,2023-12-19,USD,34519.87
ACCT201910,CUST100482,Savings,Active,2023-12-29,USD,47973.76
ACCT201911,CUST101501,Savings,Active,2022-09-07,USD,42932.65
ACCT201912,CUST101550,Savings,Active,2022-07-28,USD,18784.3
ACCT201913,CUST101781,Checking,Closed,2024-02-27,USD,9868.38
ACCT201914,CUST101644,Savings,Active,2024-12-11,USD,8536.1
ACCT201915,CUST100018,Credit Card,Active,2022-05-12,USD,-1163.71
ACCT201916,CUST101385,Checking,Active,2021-08-31,USD,46098.51
ACCT201917,CUST100339,Credit Card,Active,2021-09-09,USD,-872.38
ACCT201918,CUST101463,Checking,Active,2023-12-20,USD,30699.99
ACCT201919,CUST100676,Savings,Dormant,2026-06-02,USD,10530.86
ACCT201920,CUST101073,Credit Card,Active,2025-12-02,USD,-1729.32
ACCT201921,CUST100963,Checking,Active,2023-03-08,CAD,8961.29
ACCT201922,CUST101421,Checking,Active,2024-03-26,USD,9383.72
ACCT201923,CUST101217,Checking,Active,2021-12-01,USD,31248.64
ACCT201924,CUST101287,Savings,Active,2021-12-31,USD,11301.48
ACCT201925,CUST100872,Checking,Active,2024-05-24,USD,45575.54
ACCT201926,CUST100521,Savings,Active,2025-10-28,USD,20163.42
ACCT201927,CUST100210,Checking,Active,2022-05-28,USD,29631.96
ACCT201928,CUST101632,Checking,Active,2026-04-27,USD,5116.11
ACCT201929,CUST101747,Checking,Active,2023-03-09,USD,28782.79
ACCT201930,CUST101369,Credit Card,Dormant,2025-02-22,USD,-257.33
ACCT201931,CUST100443,Checking,Active,2024-08-30,USD,11591.55
ACCT201932,CUST101791,Checking,Active,2022-03-12,USD,8240.92
ACCT201933,CUST101653,Money Market,Active,2024-01-16,USD,6848.75
ACCT201934,CUST100240,Checking,Active,2024-12-15,USD,25018.76
ACCT201935,CUST100727,Credit Card,Active,2026-06-30,USD,-587.51
ACCT201936,CUST101724,Savings,Active,2022-01-15,USD,44164.28
ACCT201937,CUST100292,Savings,Active,2024-04-18,USD,13886.84
ACCT201938,CUST101403,Savings,Active,2022-04-12,EUR,39448.25
ACCT201939,CUST101773,Savings,Active,2026-02-13,USD,8900.62
ACCT201940,CUST100437,Savings,Active,2023-06-25,EUR,36424.58
ACCT201941,CUST100766,Money Market,Active,2025-08-24,USD,9549.2
ACCT201942,CUST101077,Checking,Active,2025-01-23,USD,22104.03
ACCT201943,CUST101875,Checking,Active,2024-07-23,GBP,45552.04
ACCT201944,CUST100563,Savings,Active,2023-04-17,USD,1676.41
ACCT201945,CUST100561,Money Market,Active,2025-06-10,CAD,35213.22
ACCT201946,CUST101899,Credit Card,Active,2026-06-16,USD,-273.63
