transaction_id,account_id,transaction_date,transaction_type,amount,currency_code,running_balance,channel
TXN000000321,ACCT202697,2024-08-20,Transfer,1993.8,USD,14642.49,Branch
TXN000000322,ACCT202477,2025-06-16,Payment,3511.55,USD,14152.0,ATM
TXN000000323,ACCT201571,2026-04-06,Withdrawal,3603.17,USD,46777.83,Online
TXN000000324,ACCT201088,2026-05-30,Withdrawal,1565.41,USD,3238.0,Branch
TXN000000325,ACCT202297,2025-12-25,Withdrawal,1932.75,USD,7990.36,Mobile
TXN000000326,ACCT202375,2025-05-23,Transfer,4128.47,USD,20331.55,ATM
TXN000000327,ACCT200512,2024-08-06,Deposit,4838.47,USD,48007.7,Mobile
TXN000000328,ACCT201089,2025-05-08,Withdrawal,2665.85,USD,25090.44,ATM
TXN000000329,ACCT201785,2026-05-29,Deposit,1296.37,USD,23976.18,Mobile
TXN000000330,ACCT202159,2025-12-26,Withdrawal,2880.87,EUR,21245.72,ATM
TXN000000331,ACCT200259,2026-03-01,Deposit,373.9,USD,49935.54,Branch
TXN000000332,ACCT201016,2025-08-13,Withdrawal,3778.68,USD,29984.5,Mobile
TXN000000333,ACCT200837,2024-08-10,Transfer,544.26,USD,10667.19,Mobile
TXN000000334,ACCT200001,2026-01-10,Withdrawal,4905.16,USD,2189.54,Online
TXN000000335,ACCT202278,2026-04-27,Withdrawal,2006.04,USD,38987.94,Mobile
TXN000000336,ACCT200678,2025-09-09,Withdrawal,4780.96,USD,37523.82,Online
TXN000000337,ACCT201073,2026-03-08,Deposit,491.32,USD,15894.18,Branch
TXN000000338,ACCT200791,2025-03-31,Transfer,1371.63,USD,39384.9,Online
TXN000000339,ACCT200258,2025-06-11,Withdrawal,3702.98,EUR,44828.79,Mobile
TXN000000340,ACCT200267,2025-10-24,Transfer,638.25,USD,12934.59,ATM
TXN000000341,ACCT202238,2026-07-09,Transfer,2735.79,EUR,47821.31,Mobile
TXN000000342,ACCT201641,2024-07-25,Withdrawal,2758.01,USD,4844.91,Branch
TXN000000343,ACCT201109,2026-02-25,Withdrawal,4239.72,USD,5229.31,Online
TXN000000344,ACCT201337,2024-10-31,Transfer,4595.99,USD,31329.5,Mobile
TXN000000345,ACCT202236,2026-02-03,Withdrawal,3317.52,USD,30870.33,Mobile
TXN000000346,ACCT202382,2025-09-28,Withdrawal,3094.63,USD,22017.33,Mobile
TXN000000347,ACCT201561,2025-12-20,Withdrawal,3445.0,USD,43336.61,Online
TXN000000348,ACCT202409,2025-10-15,Deposit,1571.21,USD,32995.33,Branch
TXN000000349,ACCT202513,2024-10-04,Deposit,2997.55,USD,9029.07,Mobile
TXN000000350,ACCT201956,2025-11-20,Payment,1235.75,USD,46437.42,Mobile
TXN000000351,ACCT200182,2025-08-11,Withdrawal,356.57,USD,3930.32,ATM
TXN000000352,ACCT200253,2024-08-30,Deposit,2982.05,USD,37635.32,ATM
TXN000000353,ACCT201617,2025-08-13,Deposit,1575.37,USD,20539.48,Mobile
TXN000000354,ACCT200515,2026-06-04,Deposit,2898.45,USD,16382.69,ATM
TXN000000355,ACCT201552,2025-08-18,Withdrawal,250.51,USD,29705.87,ATM
TXN000000356,ACCT201233,2025-08-14,Payment,1497.07,USD,48563.74,Online
TXN000000357,ACCT200192,2024-07-30,Deposit,1884.8,USD,18752.23,Mobile
TXN000000358,ACCT202280,2025-06-26,Transfer,2159.54,USD,20523.02,Online
TXN000000359,ACCT201785,2026-04-11,Deposit,76.7,USD,39525.15,Online
TXN000000360,ACCT201735,2024-11-07,Payment,2452.7,USD,22154.8,ATM
TXN000000361,ACCT200119,2025-02-19,Withdrawal,3913.67,GBP,15426.07,Online
TXN000000362,ACCT200904,2024-11-14,Deposit,2534.58,GBP,30430.54,Online
TXN000000363,ACCT200993,2024-09-07,Payment,1850.8,GBP,39946.5,Mobile
TXN000000364,ACCT200535,2025-07-26,Payment,925.71,USD,20936.7,Mobile
TXN000000365,ACCT200221,2025-04-02,Deposit,3164.96,USD,30182.52,Online
TXN000000366,ACCT200219,2025-01-19,Deposit,4659.92,USD,21274.78,Mobile
TXN000000367,ACCT200485,2024-08-03,Deposit,1474.09,GBP,48163.95,Mobile
TXN000000368,ACCT201753,2026-02-27,Payment,2394.43,USD,32832.21,Online
TXN000000369,ACCT200550,2025-09-30,Transfer,3068.3,USD,19507.18,Branch
TXN000000370,ACCT200724,2026-07-21,Deposit,4917.55,EUR,4615.01,Mobile
TXN000000371,ACCT202061,2026-01-09,Payment,1259.75,USD,39844.1,ATM
TXN000000372,ACCT200245,2025-07-01,Deposit,4522.66,USD,26842.52,Branch
TXN000000373,ACCT202411,2026-05-28,Withdrawal,1983.42,USD,35548.35,Mobile
TXN000000374,ACCT200523,2025-07-14,Deposit,400.27,USD,28891.98,Mobile
TXN000000375,ACCT201467,2024-11-11,Withdrawal,3929.04,USD,681.0,Mobile
TXN000000376,ACCT201827,2024-11-15,Deposit,3592.8,USD,39626.42,Mobile
TXN000000377,ACCT202615,2025-05-11,Payment,385.32,USD,36522.34,Mobile
TXN000000378,ACCT200219,2026-04-30,Deposit,1259.89,USD,36770.79,Mobile
TXN000000379,ACCT201401,2025-10-28,Deposit,1731.87,USD,29437.11,Online
TXN000000380,ACCT202180,2025-06-15,Deposit,2772.77,CAD,48685.15,ATM
TXN000000381,ACCT201509,2026-03-14,Payment,4740.2,USD,8741.42,Branch
TXN000000382,ACCT202751,2026-07-03,Withdrawal,3757.14,USD,25173.13,Mobile
TXN000000383,ACCT201482,2025-05-21,Transfer,4899.84,USD,13417.74,Branch
TXN000000384,ACCT201758,2026-07-13,Deposit,3265.84,USD,14260.35,Online
TXN000000385,ACCT200596,2025-07-01,Payment,4228.32,USD,3835.19,Branch
TXN000000386,ACCT200792,2025-01-12,Deposit,3566.06,USD,22372.47,Mobile
TXN000000387,ACCT202518,2025-02-22,Transfer,3656.21,USD,24562.67,Mobile
TXN000000388,ACCT200347,2025-11-14,Withdrawal,4506.35,USD,19907.2,Online
TXN000000389,ACCT202721,2025-03-22,Deposit,3209.37,USD,37113.07,Online
TXN000000390,ACCT200125,2026-06-12,Deposit,4163.86,USD,26944.8,ATM
TXN000000391,ACCT200298,2026-05-20,Payment,1771.38,USD,630.78,ATM
TXN000000392,ACCT200275,2025-08-30,Transfer,1938.19,USD,12346.9,Branch
TXN000000393,ACCT201347,2026-01-12,Transfer,975.84,USD,19330.65,Mobile
TXN000000394,ACCT200940,2026-03-24,Withdrawal,2728.87,USD,41487.18,Online
TXN000000395,ACCT200939,2025-06-24,Withdrawal,1151.44,USD,15279.18,Branch
TXN000000396,ACCT202598,2024-09-07,Transfer,2575.94,USD,35757.77,Online
TXN000000397,ACCT201942,2024-09-28,Withdrawal,2573.37,USD,3348.04,Online
TXN000000398,ACCT200705,2026-02-13,Deposit,1275.69,USD,33501.3,Online
TXN000000399,ACCT201072,2025-03-30,Withdrawal,4130.13,USD,10513.3,ATM
TXN000000400,ACCT201481,2026-01-26,Transfer,2378.18,USD,30977.05,Online
TXN000000401,ACCT202262,2024-08-17,Deposit,3210.73,USD,32545.55,Mobile
TXN000000402,ACCT202742,2024-08-24,Withdrawal,3220.03,USD,6166.64,ATM
TXN000000403,ACCT202057,2025-09-05,Withdrawal,1281.01,USD,26943.33,Online
TXN000000404,ACCT202548,2025-05-05,Withdrawal,2130.8,USD,29316.29,ATM
TXN000000405,ACCT200634,2026-03-25,Payment,3822.85,EUR,29942.52,Online
TXN000000406,ACCT201288,2025-09-25,Withdrawal,3516.87,USD,41875.52,Branch
TXN000000407,ACCT201840,2025-03-28,Transfer,1272.7,CAD,11627.56,Mobile
TXN000000408,ACCT202450,2026-03-02,Withdrawal,4817.72,USD,35523.63,Online
TXN000000409,ACCT200541,2025-02-16,Payment,4159.05,USD,32434.87,ATM
TXN000000410,ACCT200666,2025-10-10,Withdrawal,1195.14,USD,39617.44,Online
TXN000000411,ACCT200461,2024-09-11,Payment,3299.36,USD,24998.46,Online
TXN000000412,ACCT200643,2026-01-24,Payment,2835.07,USD,49170.27,ATM
TXN000000413,ACCT202108,2025-03-04,Payment,3559.89,USD,27852.29,Online
TXN000000414,ACCT200596,2026-01-07,Deposit,4081.99,USD,745.14,Online
TXN000000415,ACCT200008,2025-05-19,Deposit,3459.87,USD,19296.99,Online
TXN000000416,ACCT200469,2025-04-18,Deposit,153.85,GBP,42063.75,ATM
TXN000000417,ACCT202286,2024-09-11,Payment,3385.29,USD,35743.3,Branch
TXN000000418,ACCT202243,2025-06-25,Deposit,1480.88,USD,18633.57,Mobile
TXN000000419,ACCT201182,2026-06-17,Deposit,3623.91,USD,44887.05,Online
TXN000000420,ACCT201307,2025-08-10,Transfer,3207.56,USD,4252.62,ATM
TXN000000421,ACCT200194,2026-03-24,Transfer,1385.44,USD,39151.92,Mobile
TXN000000422,ACCT202254,2026-05-07,Transfer,978.96,USD,15466.5,Mobile
TXN000000423,ACCT202411,2025-10-18,Withdrawal,3383.02,USD,4882.91,Branch
TXN000000424,ACCT200069,2024-11-28,Withdrawal,3759.23,USD,45799.96,Branch
TXN000000425,ACCT201142,2024-10-14,Payment,4762.72,USD,29416.31,Online
TXN000000426,ACCT200305,2024-11-09,Withdrawal,4515.18,USD,2303.86,Online
TXN000000427,ACCT202737,2025-06-28,Withdrawal,1347.02,USD,3691.29,Mobile
TXN000000428,ACCT201609,2024-09-09,Payment,1498.96,GBP,4327.09,Branch
TXN000000429,ACCT200920,2026-01-30,Payment,12.92,USD,22351.05,Online
TXN000000430,ACCT201633,2025-11-01,Transfer,4612.36,USD,29574.06,Mobile
TXN000000431,ACCT201922,2026-05-14,Deposit,3077.8,USD,18364.21,ATM
TXN000000432,ACCT200797,2025-03-26,Withdrawal,2743.43,USD,14710.05,Branch
TXN000000433,ACCT202188,2024-11-08,Transfer,2825.19,USD,20262.82,Online
TXN000000434,ACCT201880,2025-06-01,Transfer,2642.13,USD,26996.78,ATM
TXN000000435,ACCT202130,2024-10-01,Payment,2830.93,EUR,23623.92,Mobile
TXN000000436,ACCT202705,2025-07-31,Transfer,3909.04,CAD,3632.39,Branch
TXN000000437,ACCT202422,2024-10-24,Withdrawal,1818.29,USD,42194.65,ATM
TXN000000438,ACCT201544,2025-08-23,Deposit,2975.53,USD,6325.21,Mobile
TXN000000439,ACCT200543,2025-06-11,Withdrawal,3509.2,USD,49412.56,Online
TXN000000440,ACCT202584,2025-07-21,Withdrawal,2797.54,USD,43634.09,Online
TXN000000441,ACCT201239,2024-09-05,Payment,2768.71,USD,292.22,Mobile
TXN000000442,ACCT202341,2025-12-20,Withdrawal,700.31,GBP,3641.98,Online
TXN000000443,ACCT201374,2025-10-18,Withdrawal,4857.72,USD,5888.93,Online
TXN000000444,ACCT201191,2025-06-20,Transfer,3356.47,USD,6898.49,Online
TXN000000445,ACCT202466,2025-08-17,Deposit,377.77,USD,27090.53,Mobile
TXN000000446,ACCT202641,2025-01-23,Withdrawal,1405.25,USD,30427.58,ATM
TXN000000447,ACCT200564,2026-05-18,Withdrawal,889.25,USD,7045.66,Mobile
TXN000000448,ACCT201369,2026-01-14,Withdrawal,376.87,USD,2669.73,Mobile
TXN000000449,ACCT201082,2026-01-26,Transfer,1835.37,USD,45812.39,Branch
TXN000000450,ACCT202267,2026-02-20,Withdrawal,1471.77,CAD,24305.33,Mobile
TXN000000451,ACCT201306,2026-04-03,Withdrawal,2531.46,USD,144.31,ATM
TXN000000452,ACCT200517,2025-07-24,Payment,1839.01,USD,41525.23,Mobile
TXN000000453,ACCT200073,2024-11-06,Payment,253.66,USD,31605.91,Online
TXN000000454,ACCT201401,2026-06-06,Withdrawal,4753.44,USD,22967.91,Online
TXN000000455,ACCT200557,2024-08-11,Deposit,4323.26,USD,49593.97,ATM
TXN000000456,ACCT202293,2024-09-11,Transfer,4437.68,USD,44273.94,Online
TXN000000457,ACCT200239,2026-03-12,Deposit,2603.25,USD,47265.99,Mobile
TXN000000458,ACCT200748,2025-06-25,Deposit,1312.78,USD,22631.2,Branch
TXN000000459,ACCT201719,2025-02-04,Deposit,4708.28,USD,27112.25,Mobile
TXN000000460,ACCT201528,2025-09-14,Deposit,334.23,USD,39315.06,Mobile
TXN000000461,ACCT202627,2025-12-09,Transfer,4744.21,USD,4573.34,ATM
TXN000000462,ACCT200004,2026-06-01,Transfer,4219.98,USD,44295.43,Branch
TXN000000463,ACCT202690,2025-03-22,Deposit,933.72,GBP,4043.54,Mobile
TXN000000464,ACCT201485,2026-07-21,Deposit,4085.62,USD,39697.25,Branch
TXN000000465,ACCT202332,2025-02-07,Deposit,224.03,USD,23118.77,Mobile
TXN000000466,ACCT202431,2025-07-15,Withdrawal,78.46,USD,47849.06,Online
TXN000000467,ACCT202677,2024-09-19,Deposit,2523.38,USD,39260.38,ATM
TXN000000468,ACCT201340,2025-01-28,Transfer,1138.88,USD,32292.99,Mobile
TXN000000469,ACCT202137,2025-01-06,Withdrawal,2967.52,USD,28654.22,Mobile
TXN000000470,ACCT201688,2024-11-02,Withdrawal,2977.91,USD,13951.43,Online
TXN000000471,ACCT200473,2025-12-20,Withdrawal,3664.85,CAD,47966.81,Mobile
TXN000000472,ACCT202108,2025-03-31,Payment,4887.13,USD,10109.23,Online
TXN000000473,ACCT202205,2025-09-24,Deposit,4508.97,USD,36267.64,Branch
TXN000000474,ACCT201056,2024-09-30,Withdrawal,772.88,CAD,38734.16,ATM
TXN000000475,ACCT201651,2026-01-16,Deposit,919.96,USD,23413.6,Online
TXN000000476,ACCT201474,2025-10-18,Withdrawal,2622.47,USD,44065.45,Online
TXN000000477,ACCT200620,2026-01-19,Withdrawal,307.08,USD,43102.21,Mobile
TXN000000478,ACCT201783,2025-06-02,Deposit,2149.19,USD,9687.81,ATM
TXN000000479,ACCT201029,2024-12-30,Payment,4655.09,USD,25168.99,ATM
TXN000000480,ACCT200724,2025-02-03,Withdrawal,1143.12,EUR,46056.87,Mobile
TXN000000481,ACCT202583,2025-09-24,Payment,1493.09,USD,45750.23,ATM
TXN000000482,ACCT201355,2026-06-05,Withdrawal,2230.35,USD,22216.68,Online
TXN000000483,ACCT200205,2024-09-28,Withdrawal,2247.68,GBP,16778.18,Branch
TXN000000484,ACCT201626,2025-01-14,Deposit,2825.03,USD,36459.33,Branch
TXN000000485,ACCT200139,2024-08-04,Withdrawal,1669.87,USD,38282.99,Branch
TXN000000486,ACCT202020,2026-05-06,Transfer,1550.82,USD,1377.82,Mobile
TXN000000487,ACCT200416,2024-08-17,Payment,503.15,USD,4166.73,Branch
TXN000000488,ACCT202078,2025-03-13,Payment,478.3,USD,49314.01,Branch
TXN000000489,ACCT201345,2025-12-31,Payment,3522.28,USD,22259.26,Online
TXN000000490,ACCT200725,2025-01-24,Deposit,123.85,USD,35854.34,Online
TXN000000491,ACCT200957,2026-06-07,Withdrawal,4599.99,USD,13402.46,Mobile
TXN000000492,ACCT202795,2025-05-15,Deposit,8.25,USD,4134.65,Branch
TXN000000493,ACCT201792,2026-06-03,Payment,3925.74,USD,45004.89,Online
TXN000000494,ACCT200243,2024-11-09,Deposit,4300.36,USD,37977.33,ATM
TXN000000495,ACCT200207,2025-05-05,Deposit,559.41,CAD,10729.94,Mobile
TXN000000496,ACCT200749,2025-12-01,Payment,1738.39,USD,39897.38,ATM
TXN000000497,ACCT202409,2026-07-05,Deposit,3170.41,USD,30881.76,Branch
TXN000000498,ACCT201157,2025-05-20,Deposit,4174.59,USD,4994.65,Online
TXN000000499,ACCT200783,2025-10-04,Payment,2321.16,USD,27537.23,Mobile
TXN000000500,ACCT202416,2024-10-18,Transfer,3221.35,USD,45672.76,ATM
TXN000000501,ACCT200269,2025-12-22,Deposit,4912.92,EUR,14392.28,ATM
TXN000000502,ACCT200885,2025-04-05,Payment,3865.44,USD,610.24,ATM
TXN000000503,ACCT202371,2025-01-27,Deposit,1390.78,USD,6302.83,Branch
TXN000000504,ACCT200878,2026-02-21,Withdrawal,2534.88,USD,34936.48,Mobile
TXN000000505,ACCT200263,2025-12-02,Deposit,1502.96,USD,30671.55,Branch
TXN000000506,ACCT200906,2026-02-06,Payment,1687.37,USD,30768.68,Mobile
TXN000000507,ACCT202234,2025-10-31,Withdrawal,3801.03,USD,12181.55,Online
TXN000000508,ACCT202322,2026-05-22,Withdrawal,233.29,USD,19396.12,Branch
TXN000000509,ACCT201669,2025-12-27,Payment,2849.13,GBP,28880.45,ATM
TXN000000510,ACCT201629,2025-01-23,Withdrawal,4714.81,USD,45441.66,ATM
TXN000000511,ACCT200301,2024-07-26,Withdrawal,3587.06,USD,23875.03,Branch
TXN000000512,ACCT200989,2025-04-13,Payment,2507.26,USD,34719.41,Branch
TXN000000513,ACCT200892,2025-09-26,Transfer,2853.53,USD,14448.8,ATM
TXN000000514,ACCT201535,2026-03-25,Payment,107.45,USD,19631.53,Online
TXN000000515,ACCT200643,2024-09-21,Withdrawal,45.21,USD,8034.01,Online
TXN000000516,ACCT200045,2026-07-17,Deposit,1066.52,GBP,18974.15,Online
TXN000000517,ACCT201602,2025-09-12,Deposit,533.31,USD,26861.95,Online
TXN000000518,ACCT200250,2025-08-13,Transfer,3309.15,USD,28634.11,Mobile
TXN000000519,ACCT200896,2026-01-10,Transfer,1542.04,USD,42800.57,Branch
TXN000000520,ACCT200130,2025-05-12,Withdrawal,3217.54,USD,44617.35,Mobile
TXN000000521,ACCT200190,2024-11-26,Withdrawal,33.06,EUR,38215.27,ATM
TXN000000522,ACCT201695,2026-07-04,Withdrawal,1218.66,USD,7573.34,Mobile
TXN000000523,ACCT200362,2025-02-25,Withdrawal,2223.14,USD,39728.92,ATM
TXN000000524,ACCT200026,2024-07-23,Deposit,3393.3,USD,47884.39,Mobile
TXN000000525,ACCT201869,2025-02-24,Withdrawal,4382.9,USD,28128.64,Mobile
TXN000000526,ACCT202224,2026-07-07,Withdrawal,4286.76,EUR,43035.19,Branch
TXN000000527,ACCT202430,2025-06-18,Transfer,3856.47,USD,15584.24,Online
TXN000000528,ACCT200945,2025-05-10,Payment,1205.15,USD,33551.82,Mobile
TXN000000529,ACCT200034,2024-09-30,Payment,711.62,USD,18502.2,ATM
TXN000000530,ACCT200318,2024-08-11,Deposit,4916.6,USD,44496.41,ATM
TXN000000531,ACCT200516,2026-05-03,Deposit,2227.36,USD,4541.71,Online
TXN000000532,ACCT200663,2024-09-08,Deposit,3760.91,USD,305.96,Online
TXN000000533,ACCT200689,2024-08-17,Deposit,3977.33,USD,36277.86,Online
TXN000000534,ACCT201444,2025-06-23,Payment,2624.54,USD,6224.65,ATM
TXN000000535,ACCT202002,2026-01-05,Transfer,3433.55,USD,28277.17,Online
TXN000000536,ACCT200459,2026-06-28,Withdrawal,1061.12,USD,18571.42,ATM
TXN000000537,ACCT200334,2026-07-19,Transfer,4404.22,USD,28448.75,Online
TXN000000538,ACCT201926,2026-01-18,Deposit,3455.21,USD,19085.99,ATM
TXN000000539,ACCT200206,2024-09-09,Transfer,3866.77,USD,45858.39,Online
TXN000000540,ACCT202473,2025-10-08,Payment,340.51,GBP,48954.47,ATM
TXN000000541,ACCT200633,2025-04-16,Withdrawal,2911.51,USD,44960.73,Mobile
TXN000000542,ACCT201130,2026-02-18,Withdrawal,4410.93,USD,43311.63,ATM
TXN000000543,ACCT202104,2025-08-19,Deposit,3613.3,USD,23838.6,Branch
TXN000000544,ACCT200727,2026-05-17,Withdrawal,3077.13,GBP,26832.73,ATM
TXN000000545,ACCT200936,2024-09-11,Deposit,4727.84,USD,2957.98,Branch
TXN000000546,ACCT201141,2026-03-28,Withdrawal,1397.41,USD,10571.13,Branch
TXN000000547,ACCT202149,2025-05-08,Transfer,334.86,GBP,48696.9,Mobile
TXN000000548,ACCT202364,2024-09-30,Transfer,985.43,USD,510.39,Branch
TXN000000549,ACCT202569,2025-09-05,Transfer,642.27,USD,31702.19,Mobile
TXN000000550,ACCT201134,2025-11-08,Payment,3480.91,USD,10950.88,Branch
TXN000000551,ACCT201797,2024-12-25,Withdrawal,4253.18,USD,6359.61,Mobile
TXN000000552,ACCT200998,2026-01-27,Withdrawal,973.85,GBP,44925.56,Mobile
TXN000000553,ACCT202061,2024-11-13,Deposit,1680.65,USD,2351.74,Online
TXN000000554,ACCT200807,2025-10-09,Deposit,4921.88,USD,2872.06,Mobile
TXN000000555,ACCT202436,2026-01-12,Deposit,4141.74,USD,22845.9,Online
TXN000000556,ACCT202394,2025-09-14,Deposit,2688.66,USD,6600.96,Branch
TXN000000557,ACCT200093,2025-06-20,Transfer,4953.39,USD,4482.94,ATM
TXN000000558,ACCT200303,2025-03-29,Withdrawal,1893.71,USD,30405.92,Mobile
TXN000000559,ACCT200651,2024-12-17,Withdrawal,4779.15,USD,10908.49,Mobile
TXN000000560,ACCT200119,2025-06-18,Deposit,4211.52,GBP,37093.7,Mobile
TXN000000561,ACCT200273,2025-05-15,Transfer,1962.45,EUR,7541.79,Branch
TXN000000562,ACCT200831,2026-03-13,Payment,2101.9,USD,699.61,Branch
TXN000000563,ACCT201662,2024-10-16,Withdrawal,1846.03,USD,42061.93,Mobile
TXN000000564,ACCT201610,2025-03-10,Withdrawal,3766.95,USD,44546.24,Online
TXN000000565,ACCT201613,2025-04-24,Payment,425.14,USD,25607.25,Online
TXN000000566,ACCT201481,2024-08-03,Deposit,2908.16,USD,38940.15,Mobile
TXN000000567,ACCT201230,2025-12-23,Transfer,2207.67,USD,21574.26,Mobile
TXN000000568,ACCT201254,2024-09-18,Transfer,946.88,USD,11235.99,Online
TXN000000569,ACCT200034,2025-09-23,Withdrawal,3024.57,USD,8363.74,Online
TXN000000570,ACCT200691,2024-09-14,Withdrawal,2172.03,CAD,41701.17,Branch
TXN000000571,ACCT200601,2025-09-30,Deposit,3930.22,USD,33273.23,Mobile
TXN000000572,ACCT201407,2025-07-28,Payment,2776.25,USD,16028.07,ATM
TXN000000573,ACCT200415,2025-09-28,Transfer,4251.5,USD,31811.61,Mobile
TXN000000574,ACCT202186,2025-04-29,Transfer,4745.97,USD,29705.93,ATM
TXN000000575,ACCT200401,2026-05-31,Transfer,4651.87,USD,7375.95,Online
TXN000000576,ACCT201274,2024-09-03,Payment,3557.52,USD,32900.75,ATM
TXN000000577,ACCT201557,2025-01-13,Deposit,1009.06,USD,16941.77,Online
TXN000000578,ACCT200548,2026-04-14,Transfer,4812.22,USD,14086.67,Online
TXN000000579,ACCT200764,2025-07-16,Payment,3335.22,USD,18233.53,Online
TXN000000580,ACCT201005,2025-03-11,Deposit,1015.52,GBP,40761.83,Mobile
TXN000000581,ACCT200986,2026-02-25,Deposit,3533.5,USD,18292.22,ATM
TXN000000582,ACCT202045,2026-01-25,Withdrawal,1872.44,USD,35938.4,Online
TXN000000583,ACCT201912,2024-12-25,Transfer,1955.07,USD,34491.45,ATM
TXN000000584,ACCT202045,2025-05-15,Withdrawal,2270.39,USD,29341.33,Mobile
TXN000000585,ACCT201098,2025-12-04,Transfer,4713.99,USD,45809.33,Online
TXN000000586,ACCT200816,2024-09-17,Withdrawal,1203.45,USD,18535.94,Online
TXN000000587,ACCT201109,2024-12-05,Withdrawal,4656.31,USD,29732.36,ATM
TXN000000588,ACCT200260,2025-04-10,Withdrawal,4530.19,USD,6323.66,Online
TXN000000589,ACCT201169,2024-09-09,Withdrawal,2679.75,USD,45412.94,ATM
TXN000000590,ACCT202532,2025-02-27,Payment,1535.22,USD,4376.92,Online
TXN000000591,ACCT201634,2024-11-26,Withdrawal,1618.87,USD,46997.57,ATM
TXN000000592,ACCT201626,2026-03-01,Withdrawal,2236.19,USD,5642.08,Mobile
TXN000000593,ACCT200055,2025-12-16,Withdrawal,4904.28,USD,6835.44,Online
TXN000000594,ACCT202410,2025-12-15,Payment,1332.15,EUR,19240.3,Mobile
TXN000000595,ACCT201171,2026-04-24,Deposit,3340.15,USD,13238.6,ATM
TXN000000596,ACCT200800,2026-01-28,Deposit,4486.82,USD,47047.93,Mobile
TXN000000597,ACCT201232,2025-05-17,Transfer,4431.22,USD,10674.55,Mobile
TXN000000598,ACCT201854,2026-05-31,Withdrawal,1103.95,EUR,38515.99,Online
TXN000000599,ACCT202788,2024-10-04,Payment,154.79,USD,32280.83,Mobile
TXN000000600,ACCT202030,2026-07-05,Payment,4110.65,USD,45987.63,Branch
TXN000000601,ACCT200492,2025-09-02,Deposit,3650.8,USD,22331.71,Mobile
TXN000000602,ACCT202281,2025-11-01,Deposit,786.31,USD,18137.41,Mobile
TXN000000603,ACCT201144,2025-12-28,Transfer,885.21,USD,44459.01,ATM
TXN000000604,ACCT201886,2024-09-20,Deposit,4221.49,USD,32524.34,ATM
TXN000000605,ACCT200199,2024-10-30,Deposit,974.01,USD,48243.67,Mobile
TXN000000606,ACCT202771,2025-03-19,Deposit,2647.54,USD,39831.63,Mobile
TXN000000607,ACCT200604,2024-09-08,Deposit,2226.32,USD,22648.32,ATM
TXN000000608,ACCT201639,2025-04-01,Transfer,2036.65,USD,9748.96,Branch
TXN000000609,ACCT201141,2026-04-14,Payment,3230.3,USD,2332.07,Mobile
TXN000000610,ACCT201462,2026-01-26,Payment,4069.29,USD,46621.45,Branch
TXN000000611,ACCT201505,2024-11-22,Withdrawal,2598.12,USD,49204.18,Branch
TXN000000612,ACCT200622,2024-09-10,Withdrawal,3413.68,USD,36474.41,Branch
TXN000000613,ACCT200763,2024-11-18,Withdrawal,3314.53,USD,47268.15,Branch
TXN000000614,ACCT200108,2024-09-21,Transfer,1137.41,USD,28683.21,Mobile
TXN000000615,ACCT200891,2026-03-29,Transfer,2647.79,GBP,31377.33,Branch
TXN000000616,ACCT200673,2025-12-09,Payment,996.31,EUR,9905.78,ATM
TXN000000617,ACCT201437,2026-03-26,Transfer,2592.9,USD,19538.27,Mobile
TXN000000618,ACCT200109,2025-11-18,Transfer,936.5,USD,36312.72,Mobile
TXN000000619,ACCT201008,2025-11-18,Withdrawal,3597.09,CAD,48318.01,Online
TXN000000620,ACCT202700,2025-01-23,Transfer,4548.18,USD,7417.93,Online
TXN000000621,ACCT201813,2026-03-26,Deposit,3081.66,USD,44681.07,ATM
TXN000000622,ACCT200713,2026-04-07,Deposit,1821.13,USD,23684.07,ATM
TXN000000623,ACCT200909,2025-01-01,Transfer,1131.38,USD,11331.86,Online
TXN000000624,ACCT202077,2025-09-18,Withdrawal,178.62,USD,19854.8,Mobile
TXN000000625,ACCT202257,2025-07-09,Payment,232.58,USD,9371.88,ATM
TXN000000626,ACCT200494,2024-12-28,Transfer,4035.59,USD,41488.25,Online
TXN000000627,ACCT200158,2024-08-03,Deposit,2459.5,USD,7798.55,Branch
TXN000000628,ACCT202641,2024-08-25,Payment,4119.01,USD,27681.1,Mobile
TXN000000629,ACCT202286,2026-01-02,Transfer,3162.44,USD,9144.25,Branch
TXN000000630,ACCT202019,2025-05-17,Transfer,4209.86,CAD,21737.09,Mobile
TXN000000631,ACCT201073,2024-08-20,Withdrawal,1295.06,USD,20126.86,Online
TXN000000632,ACCT201812,2026-03-31,Transfer,659.47,USD,10491.01,Mobile
TXN000000633,ACCT200887,2025-01-19,Payment,4912.45,USD,7081.72,Online
