order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,order_status,channel
ORD900331,CUST101578,PROD700000,2024-08-07,5,654.81,0,Delivered,Online
ORD900332,CUST100787,PROD700017,2025-02-06,5,101.98,15,Shipped,Mobile App
ORD900333,CUST101914,PROD700123,2024-12-02,1,37.23,20,Delivered,Online
ORD900334,CUST101963,PROD700077,2026-03-13,4,398.68,5,Placed,Online
ORD900335,CUST101557,PROD700087,2026-02-25,1,133.01,10,Delivered,In-Store
ORD900336,CUST100786,PROD700045,2026-06-09,5,77.24,5,Placed,Online
ORD900337,CUST100735,PROD700099,2025-09-13,1,49.16,0,Delivered,Mobile App
ORD900338,CUST100395,PROD700112,2026-07-09,2,306.19,0,Shipped,Mobile App
ORD900339,CUST101623,PROD700061,2026-06-12,4,272.03,0,Delivered,Online
ORD900340,CUST100033,PROD700136,2025-05-22,4,664.61,0,Returned,Online
ORD900341,CUST101652,PROD700010,2025-01-06,4,281.9,5,Shipped,Online
ORD900342,CUST100477,PROD700137,2024-11-14,2,324.61,15,Delivered,Online
ORD900343,CUST100965,PROD700036,2025-01-24,4,474.97,15,Delivered,In-Store
ORD900344,CUST101295,PROD700062,2024-09-11,2,265.13,0,Placed,Online
ORD900345,CUST101710,PROD700024,2024-08-29,4,54.71,5,Delivered,Mobile App
ORD900346,CUST101636,PROD700027,2024-12-06,1,622.44,5,Delivered,Online
ORD900347,CUST101711,PROD700051,2025-05-31,4,867.0,20,Delivered,In-Store
ORD900348,CUST101179,PROD700083,2025-04-26,1,403.0,0,Returned,Online
ORD900349,CUST100687,PROD700054,2026-01-07,1,314.73,0,Delivered,Online
ORD900350,CUST101133,PROD700106,2025-03-27,2,758.71,0,Delivered,Online
ORD900351,CUST101620,PROD700148,2025-08-12,1,564.53,10,Shipped,In-Store
ORD900352,CUST100165,PROD700040,2025-02-25,1,293.24,0,Cancelled,Online
ORD900353,CUST100852,PROD700022,2025-07-27,5,486.05,5,Cancelled,In-Store
ORD900354,CUST101310,PROD700121,2025-02-12,2,666.9,0,Shipped,Online
ORD900355,CUST100077,PROD700061,2026-01-03,2,272.03,5,Delivered,In-Store
ORD900356,CUST101602,PROD700156,2025-03-05,1,368.07,0,Delivered,Online
ORD900357,CUST101085,PROD700142,2025-11-02,2,716.35,20,Shipped,In-Store
ORD900358,CUST101577,PROD700138,2024-12-24,5,283.42,5,Shipped,Online
ORD900359,CUST100305,PROD700013,2025-05-25,2,365.04,5,Shipped,Mobile App
ORD900360,CUST101372,PROD700121,2025-05-23,4,666.9,15,Shipped,Online
ORD900361,CUST100514,PROD700093,2025-08-06,3,145.16,0,Shipped,Mobile App
ORD900362,CUST100107,PROD700116,2025-01-14,1,272.14,15,Shipped,Online
ORD900363,CUST100145,PROD700007,2025-04-01,4,35.8,10,Delivered,In-Store
ORD900364,CUST100407,PROD700151,2024-11-10,5,655.42,5,Delivered,Mobile App
ORD900365,CUST100200,PROD700058,2024-10-07,1,159.38,0,Delivered,Online
ORD900366,CUST100150,PROD700051,2025-05-28,4,867.0,0,Cancelled,Online
ORD900367,CUST101248,PROD700111,2024-08-03,2,620.48,0,Shipped,Online
ORD900368,CUST101294,PROD700034,2025-08-30,4,542.39,0,Delivered,Online
ORD900369,CUST101164,PROD700085,2025-01-29,2,533.71,0,Placed,Online
ORD900370,CUST101557,PROD700119,2025-03-10,4,270.38,0,Delivered,Mobile App
ORD900371,CUST101306,PROD700154,2024-08-26,2,236.26,15,Delivered,Mobile App
ORD900372,CUST100177,PROD700147,2024-11-28,5,109.71,0,Cancelled,Online
ORD900373,CUST100947,PROD700055,2026-06-30,5,625.81,0,Delivered,In-Store
ORD900374,CUST101186,PROD700063,2026-04-30,2,674.46,0,Delivered,Mobile App
ORD900375,CUST100855,PROD700038,2025-08-20,5,252.24,20,Cancelled,Online
ORD900376,CUST101087,PROD700120,2025-10-24,5,118.81,0,Placed,Mobile App
ORD900377,CUST100170,PROD700025,2025-07-11,4,218.09,5,Delivered,Online
ORD900378,CUST100605,PROD700104,2026-04-08,2,62.73,0,Shipped,Mobile App
ORD900379,CUST100331,PROD700004,2025-02-23,4,678.25,5,Delivered,Mobile App
ORD900380,CUST100949,PROD700149,2026-03-20,1,438.19,10,Returned,Mobile App
ORD900381,CUST100758,PROD700103,2024-07-24,2,730.15,5,Delivered,In-Store
ORD900382,CUST101414,PROD700000,2025-11-13,1,654.81,0,Delivered,Online
ORD900383,CUST101254,PROD700109,2025-01-02,3,139.92,0,Delivered,In-Store
ORD900384,CUST101506,PROD700020,2026-03-07,5,35.61,15,Cancelled,Online
ORD900385,CUST100748,PROD700093,2026-05-04,1,145.16,0,Shipped,Online
ORD900386,CUST101443,PROD700093,2026-01-05,2,145.16,0,Delivered,In-Store
ORD900387,CUST100488,PROD700052,2025-10-19,2,675.95,0,Returned,In-Store
ORD900388,CUST101558,PROD700148,2024-12-27,2,564.53,0,Delivered,Online
ORD900389,CUST100567,PROD700068,2025-02-14,5,392.71,0,Delivered,Online
ORD900390,CUST101698,PROD700115,2026-06-28,4,332.94,0,Delivered,In-Store
ORD900391,CUST100753,PROD700136,2025-11-10,3,664.61,10,Delivered,Mobile App
ORD900392,CUST100937,PROD700016,2026-01-09,2,402.47,0,Cancelled,Online
ORD900393,CUST100157,PROD700045,2026-06-02,3,77.24,0,Returned,Online
ORD900394,CUST100418,PROD700037,2026-01-07,4,418.21,0,Shipped,In-Store
ORD900395,CUST101108,PROD700075,2025-05-21,4,364.36,15,Returned,Online
ORD900396,CUST100043,PROD700107,2025-02-24,4,227.72,0,Delivered,Online
ORD900397,CUST100843,PROD700059,2025-07-26,5,773.2,5,Delivered,In-Store
ORD900398,CUST101427,PROD700083,2026-04-08,4,403.0,0,Delivered,Online
ORD900399,CUST101839,PROD700117,2026-03-26,3,461.79,10,Delivered,Online
ORD900400,CUST101988,PROD700066,2025-10-30,2,321.8,0,Delivered,Mobile App
ORD900401,CUST101958,PROD700037,2026-07-19,3,418.21,0,Shipped,Mobile App
ORD900402,CUST100359,PROD700137,2024-12-21,3,324.61,10,Shipped,In-Store
ORD900403,CUST100084,PROD700039,2025-04-30,2,241.26,20,Shipped,In-Store
ORD900404,CUST100420,PROD700112,2025-01-08,3,306.19,5,Delivered,Online
ORD900405,CUST100918,PROD700081,2025-11-16,3,433.59,0,Shipped,Online
ORD900406,CUST100828,PROD700077,2026-01-25,1,398.68,15,Cancelled,In-Store
ORD900407,CUST101986,PROD700117,2026-04-11,3,461.79,5,Shipped,Mobile App
ORD900408,CUST100593,PROD700084,2026-05-26,3,703.26,15,Delivered,In-Store
ORD900409,CUST101492,PROD700146,2025-04-08,2,53.38,15,Delivered,Online
ORD900410,CUST100285,PROD700028,2026-05-27,4,117.87,5,Cancelled,Online
ORD900411,CUST100451,PROD700006,2025-05-20,4,504.61,0,Delivered,Online
ORD900412,CUST101194,PROD700014,2024-11-26,5,211.03,0,Delivered,In-Store
ORD900413,CUST101102,PROD700071,2026-04-04,2,616.23,10,Placed,In-Store
ORD900414,CUST101004,PROD700022,2024-10-11,5,486.05,0,Delivered,In-Store
ORD900415,CUST101466,PROD700014,2026-02-18,3,211.03,10,Delivered,Online
ORD900416,CUST100719,PROD700095,2025-03-31,1,734.37,0,Shipped,Online
ORD900417,CUST101818,PROD700143,2025-03-05,1,89.59,0,Shipped,Mobile App
ORD900418,CUST101490,PROD700113,2024-11-15,3,422.32,20,Shipped,Online
ORD900419,CUST101224,PROD700106,2026-01-20,2,758.71,0,Delivered,Online
ORD900420,CUST100135,PROD700121,2026-04-06,5,666.9,15,Returned,In-Store
ORD900421,CUST101308,PROD700096,2025-06-10,1,12.31,15,Placed,Online
ORD900422,CUST101546,PROD700142,2024-11-02,4,716.35,15,Delivered,Online
ORD900423,CUST100086,PROD700097,2026-04-28,3,195.74,10,Delivered,Online
ORD900424,CUST101515,PROD700149,2025-06-08,3,438.19,0,Delivered,Online
ORD900425,CUST101957,PROD700000,2025-07-10,2,654.81,5,Shipped,In-Store
ORD900426,CUST101007,PROD700031,2026-05-09,3,114.6,15,Delivered,In-Store
ORD900427,CUST101009,PROD700007,2024-09-22,1,35.8,20,Delivered,Online
ORD900428,CUST100893,PROD700092,2025-09-03,5,543.0,10,Delivered,In-Store
ORD900429,CUST101501,PROD700121,2025-09-13,1,666.9,5,Delivered,Mobile App
ORD900430,CUST100654,PROD700041,2025-11-02,5,302.2,0,Placed,In-Store
ORD900431,CUST100739,PROD700091,2026-04-25,2,397.6,0,Placed,Mobile App
ORD900432,CUST101084,PROD700091,2025-12-03,1,397.6,5,Shipped,Online
ORD900433,CUST101226,PROD700049,2026-06-14,2,368.31,10,Delivered,Online
ORD900434,CUST101429,PROD700080,2024-11-21,3,250.1,5,Shipped,Online
ORD900435,CUST100026,PROD700148,2026-07-14,3,564.53,0,Delivered,Online
ORD900436,CUST101865,PROD700124,2025-06-05,4,466.53,0,Delivered,Online
ORD900437,CUST101628,PROD700128,2026-02-12,2,458.27,10,Delivered,In-Store
ORD900438,CUST101438,PROD700134,2025-07-27,5,470.5,10,Delivered,Online
ORD900439,CUST100268,PROD700117,2024-09-07,1,461.79,15,Shipped,Online
ORD900440,CUST100905,PROD700079,2024-09-29,3,133.49,10,Shipped,In-Store
ORD900441,CUST100058,PROD700087,2024-12-30,2,133.01,5,Delivered,Online
ORD900442,CUST100629,PROD700032,2025-06-21,2,449.02,0,Delivered,Online
ORD900443,CUST101605,PROD700020,2024-09-10,4,35.61,0,Delivered,Online
ORD900444,CUST100220,PROD700123,2025-10-18,4,37.23,0,Placed,In-Store
ORD900445,CUST101860,PROD700151,2024-10-01,1,655.42,0,Delivered,Online
ORD900446,CUST101884,PROD700002,2025-06-07,1,696.28,5,Delivered,In-Store
ORD900447,CUST100059,PROD700051,2025-05-18,2,867.0,0,Delivered,Mobile App
ORD900448,CUST100328,PROD700071,2025-06-28,5,616.23,10,Delivered,In-Store
ORD900449,CUST100139,PROD700156,2025-01-07,2,368.07,0,Delivered,In-Store
ORD900450,CUST100392,PROD700003,2024-12-13,5,353.56,15,Shipped,Online
ORD900451,CUST100202,PROD700137,2026-03-29,1,324.61,15,Returned,Mobile App
ORD900452,CUST100379,PROD700121,2024-11-09,3,666.9,0,Delivered,Mobile App
ORD900453,CUST100868,PROD700046,2024-10-23,3,585.39,0,Returned,Online
ORD900454,CUST100225,PROD700028,2026-01-18,3,117.87,0,Shipped,Online
ORD900455,CUST100083,PROD700092,2026-02-13,3,543.0,0,Delivered,Online
ORD900456,CUST101507,PROD700098,2025-12-03,3,69.95,0,Delivered,Mobile App
ORD900457,CUST100595,PROD700113,2025-07-12,2,422.32,20,Delivered,Online
ORD900458,CUST100752,PROD700017,2025-12-08,4,101.98,0,Returned,Mobile App
ORD900459,CUST101070,PROD700125,2026-03-11,1,240.64,5,Delivered,Online
ORD900460,CUST101209,PROD700036,2026-07-01,4,474.97,20,Delivered,In-Store
ORD900461,CUST100407,PROD700043,2025-07-04,1,130.51,0,Delivered,In-Store
ORD900462,CUST100869,PROD700103,2025-04-18,1,730.15,5,Shipped,Online
ORD900463,CUST101616,PROD700148,2025-10-23,5,564.53,10,Shipped,Mobile App
ORD900464,CUST101945,PROD700091,2025-02-22,4,397.6,0,Delivered,Online
ORD900465,CUST100221,PROD700071,2026-04-13,2,616.23,0,Delivered,Online
ORD900466,CUST101511,PROD700059,2024-09-12,2,773.2,0,Placed,Online
ORD900467,CUST101391,PROD700006,2025-03-10,2,504.61,0,Delivered,Online
ORD900468,CUST101353,PROD700159,2025-02-13,1,97.45,10,Delivered,In-Store
ORD900469,CUST101019,PROD700119,2025-08-03,2,270.38,0,Shipped,Online
ORD900470,CUST101950,PROD700087,2025-07-29,5,133.01,10,Delivered,Mobile App
ORD900471,CUST101746,PROD700030,2026-02-14,4,22.26,0,Delivered,Online
ORD900472,CUST101762,PROD700008,2024-12-07,2,300.45,10,Delivered,Mobile App
ORD900473,CUST100639,PROD700042,2024-08-09,4,132.97,5,Delivered,Online
ORD900474,CUST101351,PROD700028,2026-03-10,5,117.87,5,Delivered,Online
ORD900475,CUST100320,PROD700120,2025-02-24,4,118.81,0,Delivered,Online
ORD900476,CUST101263,PROD700126,2025-04-13,5,628.38,5,Returned,In-Store
ORD900477,CUST101209,PROD700072,2025-01-13,3,237.67,0,Placed,Mobile App
ORD900478,CUST101825,PROD700089,2026-06-14,5,608.46,5,Placed,Online
ORD900479,CUST100843,PROD700109,2025-01-11,3,139.92,0,Returned,In-Store
ORD900480,CUST101213,PROD700063,2025-06-30,2,674.46,0,Delivered,In-Store
ORD900481,CUST100040,PROD700078,2026-02-10,1,519.85,0,Delivered,Online
ORD900482,CUST100862,PROD700108,2026-03-24,5,235.27,0,Delivered,In-Store
ORD900483,CUST100773,PROD700150,2025-05-18,1,43.78,5,Returned,Online
ORD900484,CUST101382,PROD700025,2025-10-22,4,218.09,0,Shipped,Online
ORD900485,CUST100744,PROD700086,2026-03-23,2,213.12,15,Delivered,Online
ORD900486,CUST100543,PROD700019,2025-07-11,5,57.17,0,Shipped,Mobile App
ORD900487,CUST101961,PROD700102,2025-10-29,2,44.31,0,Delivered,Mobile App
ORD900488,CUST100137,PROD700024,2024-10-08,5,54.71,5,Delivered,Online
ORD900489,CUST100157,PROD700109,2026-01-13,2,139.92,5,Delivered,Online
ORD900490,CUST100641,PROD700076,2025-06-25,4,818.19,0,Delivered,Online
ORD900491,CUST101563,PROD700159,2024-11-05,5,97.45,0,Delivered,Mobile App
ORD900492,CUST100436,PROD700132,2025-07-14,2,521.91,5,Delivered,Mobile App
ORD900493,CUST101091,PROD700119,2025-05-27,3,270.38,10,Returned,Mobile App
ORD900494,CUST100122,PROD700111,2024-11-15,5,620.48,0,Delivered,Online
ORD900495,CUST101403,PROD700037,2026-03-29,2,418.21,10,Shipped,Mobile App
ORD900496,CUST101866,PROD700105,2026-04-14,3,290.44,0,Cancelled,Online
ORD900497,CUST101323,PROD700105,2025-02-19,3,290.44,0,Delivered,In-Store
ORD900498,CUST100307,PROD700060,2025-01-28,4,102.27,0,Shipped,Online
ORD900499,CUST100893,PROD700079,2025-10-12,4,133.49,0,Delivered,Mobile App
ORD900500,CUST100059,PROD700051,2025-06-04,2,867.0,0,Shipped,Mobile App
ORD900501,CUST100086,PROD700140,2025-12-15,2,46.71,15,Delivered,Online
ORD900502,CUST100171,PROD700005,2026-06-25,1,360.13,0,Cancelled,Online
ORD900503,CUST101375,PROD700016,2024-08-29,4,402.47,5,Cancelled,Online
ORD900504,CUST101504,PROD700035,2026-02-27,2,388.41,0,Shipped,Online
ORD900505,CUST101811,PROD700148,2025-05-29,5,564.53,0,Shipped,In-Store
ORD900506,CUST101509,PROD700080,2025-01-09,3,250.1,0,Delivered,In-Store
ORD900507,CUST100218,PROD700060,2024-08-20,4,102.27,0,Shipped,Mobile App
ORD900508,CUST101207,PROD700112,2024-08-20,4,306.19,0,Shipped,Online
ORD900509,CUST100972,PROD700028,2025-07-18,3,117.87,5,Delivered,Mobile App
ORD900510,CUST100753,PROD700037,2025-10-22,3,418.21,10,Delivered,Online
ORD900511,CUST101356,PROD700155,2025-09-07,1,567.21,10,Delivered,Online
ORD900512,CUST100633,PROD700061,2024-12-03,3,272.03,5,Delivered,In-Store
ORD900513,CUST101756,PROD700031,2024-12-30,5,114.6,0,Cancelled,Online
ORD900514,CUST101917,PROD700100,2026-01-23,3,6.9,10,Delivered,Online
ORD900515,CUST101293,PROD700053,2025-01-05,2,143.47,0,Cancelled,Mobile App
ORD900516,CUST100164,PROD700104,2025-11-30,1,62.73,10,Shipped,Mobile App
ORD900517,CUST100681,PROD700120,2026-03-13,4,118.81,5,Cancelled,Mobile App
ORD900518,CUST101036,PROD700025,2026-04-22,2,218.09,0,Delivered,Online
ORD900519,CUST100056,PROD700140,2026-02-06,3,46.71,10,Delivered,In-Store
ORD900520,CUST100278,PROD700047,2025-09-26,4,205.05,0,Delivered,Online
ORD900521,CUST100226,PROD700078,2025-10-16,3,519.85,0,Delivered,Online
ORD900522,CUST101623,PROD700033,2026-06-01,5,448.68,15,Delivered,Online
ORD900523,CUST101214,PROD700034,2024-09-19,3,542.39,10,Shipped,In-Store
ORD900524,CUST100372,PROD700050,2025-07-25,1,317.23,0,Delivered,Online
ORD900525,CUST100047,PROD700146,2025-08-14,2,53.38,15,Placed,In-Store
ORD900526,CUST100406,PROD700058,2025-08-07,1,159.38,0,Returned,Mobile App
ORD900527,CUST101229,PROD700012,2026-02-28,4,511.65,0,Delivered,Online
ORD900528,CUST100240,PROD700094,2024-12-27,2,318.45,0,Returned,Online
ORD900529,CUST101461,PROD700116,2025-12-19,4,272.14,0,Shipped,Mobile App
ORD900530,CUST100782,PROD700068,2025-11-21,3,392.71,0,Delivered,Mobile App
ORD900531,CUST100579,PROD700153,2025-05-01,2,487.4,5,Returned,Online
ORD900532,CUST100058,PROD700046,2026-05-23,4,585.39,0,Delivered,Online
ORD900533,CUST100757,PROD700158,2025-06-12,4,65.64,5,Cancelled,In-Store
ORD900534,CUST101784,PROD700021,2025-01-09,1,19.04,0,Delivered,In-Store
ORD900535,CUST101507,PROD700054,2025-11-17,4,314.73,5,Delivered,Online
ORD900536,CUST101906,PROD700142,2024-12-12,1,716.35,0,Placed,Mobile App
ORD900537,CUST101658,PROD700155,2024-09-17,5,567.21,0,Delivered,Online
ORD900538,CUST100808,PROD700158,2024-10-14,4,65.64,5,Delivered,Online
ORD900539,CUST100533,PROD700143,2025-08-17,1,89.59,0,Delivered,Online
ORD900540,CUST100649,PROD700086,2025-07-09,4,213.12,5,Shipped,Online
ORD900541,CUST100261,PROD700066,2025-09-25,1,321.8,0,Delivered,Mobile App
ORD900542,CUST100579,PROD700071,2026-06-19,3,616.23,15,Cancelled,Online
ORD900543,CUST101828,PROD700067,2026-02-27,5,10.51,0,Delivered,In-Store
ORD900544,CUST101890,PROD700125,2024-10-10,2,240.64,5,Delivered,In-Store
ORD900545,CUST100470,PROD700013,2026-02-18,2,365.04,0,Shipped,Online
ORD900546,CUST101833,PROD700041,2025-05-16,4,302.2,15,Delivered,Online
ORD900547,CUST101009,PROD700091,2024-11-09,5,397.6,0,Delivered,In-Store
ORD900548,CUST100417,PROD700037,2025-05-15,1,418.21,10,Delivered,Online
ORD900549,CUST101153,PROD700043,2025-12-03,5,130.51,10,Delivered,In-Store
ORD900550,CUST101168,PROD700149,2026-05-21,1,438.19,0,Delivered,Mobile App
ORD900551,CUST101817,PROD700063,2025-10-10,4,674.46,0,Delivered,Online
ORD900552,CUST101902,PROD700031,2025-09-03,4,114.6,15,Delivered,Mobile App
ORD900553,CUST101701,PROD700039,2025-07-27,1,241.26,5,Placed,Online
ORD900554,CUST100674,PROD700068,2025-06-27,5,392.71,15,Delivered,In-Store
ORD900555,CUST101503,PROD700115,2025-01-08,3,332.94,15,Returned,In-Store
ORD900556,CUST101641,PROD700033,2025-04-03,2,448.68,5,Cancelled,Online
ORD900557,CUST101233,PROD700014,2026-02-16,1,211.03,0,Delivered,Online
ORD900558,CUST101772,PROD700045,2025-12-26,2,77.24,0,Returned,Online
ORD900559,CUST100824,PROD700053,2024-10-20,2,143.47,0,Delivered,In-Store
ORD900560,CUST101640,PROD700039,2026-07-13,1,241.26,0,Shipped,Mobile App
ORD900561,CUST101362,PROD700079,2024-08-28,5,133.49,0,Shipped,Online
ORD900562,CUST100794,PROD700051,2025-04-22,4,867.0,0,Delivered,In-Store
ORD900563,CUST101660,PROD700108,2026-05-09,1,235.27,0,Delivered,Online
ORD900564,CUST100699,PROD700109,2026-01-05,1,139.92,20,Placed,In-Store
ORD900565,CUST101325,PROD700039,2026-04-01,4,241.26,0,Delivered,Online
ORD900566,CUST100978,PROD700111,2026-04-14,1,620.48,0,Cancelled,Mobile App
ORD900567,CUST100605,PROD700076,2025-11-29,2,818.19,5,Delivered,In-Store
ORD900568,CUST100870,PROD700011,2025-11-19,5,177.92,0,Shipped,Online
ORD900569,CUST101199,PROD700145,2025-07-16,3,247.18,0,Delivered,Online
ORD900570,CUST100373,PROD700029,2025-01-02,4,663.32,10,Shipped,Online
ORD900571,CUST101482,PROD700106,2025-03-11,3,758.71,0,Delivered,In-Store
ORD900572,CUST101880,PROD700159,2025-03-12,3,97.45,10,Delivered,Online
ORD900573,CUST101237,PROD700047,2026-03-20,1,205.05,0,Delivered,In-Store
ORD900574,CUST100808,PROD700111,2026-06-20,5,620.48,0,Placed,Online
ORD900575,CUST101779,PROD700122,2025-06-06,4,389.5,5,Delivered,In-Store
ORD900576,CUST101994,PROD700124,2025-09-01,3,466.53,5,Delivered,In-Store
ORD900577,CUST100276,PROD700101,2025-04-14,3,14.27,0,Placed,Online
ORD900578,CUST100428,PROD700004,2026-04-08,2,678.25,0,Cancelled,Online
ORD900579,CUST101757,PROD700061,2024-07-23,4,272.03,10,Delivered,Online
ORD900580,CUST100864,PROD700077,2024-08-19,4,398.68,0,Shipped,Online
ORD900581,CUST100965,PROD700039,2025-11-15,4,241.26,0,Returned,Online
ORD900582,CUST101698,PROD700062,2025-03-07,2,265.13,10,Shipped,Online
ORD900583,CUST101460,PROD700002,2025-07-05,1,696.28,0,Delivered,Online
ORD900584,CUST101135,PROD700126,2025-11-12,5,628.38,20,Delivered,Online
ORD900585,CUST101484,PROD700102,2025-12-29,4,44.31,5,Delivered,In-Store
ORD900586,CUST101081,PROD700124,2025-02-09,2,466.53,0,Delivered,In-Store
ORD900587,CUST101327,PROD700141,2025-07-11,1,98.63,0,Shipped,Online
ORD900588,CUST100710,PROD700126,2026-03-02,5,628.38,0,Returned,Online
ORD900589,CUST100961,PROD700041,2025-12-21,3,302.2,0,Delivered,Online
ORD900590,CUST100694,PROD700056,2026-03-06,5,171.24,15,Cancelled,Mobile App
ORD900591,CUST101480,PROD700119,2026-05-29,2,270.38,5,Cancelled,Mobile App
ORD900592,CUST101729,PROD700092,2025-10-25,4,543.0,0,Delivered,Online
ORD900593,CUST100408,PROD700022,2024-11-26,4,486.05,0,Shipped,Online
ORD900594,CUST100428,PROD700106,2025-10-19,4,758.71,5,Delivered,Mobile App
ORD900595,CUST100324,PROD700091,2025-01-19,3,397.6,0,Delivered,Mobile App
ORD900596,CUST100691,PROD700128,2026-05-15,1,458.27,0,Delivered,In-Store
ORD900597,CUST100528,PROD700030,2025-12-06,5,22.26,20,Shipped,In-Store
ORD900598,CUST100309,PROD700011,2025-05-27,5,177.92,10,Shipped,Mobile App
ORD900599,CUST101897,PROD700154,2026-03-16,1,236.26,15,Delivered,In-Store
ORD900600,CUST101248,PROD700028,2026-07-17,1,117.87,10,Delivered,Mobile App
ORD900601,CUST100342,PROD700143,2026-05-12,1,89.59,5,Delivered,Mobile App
ORD900602,CUST101450,PROD700092,2025-12-09,2,543.0,0,Delivered,Online
ORD900603,CUST100685,PROD700025,2024-10-07,2,218.09,10,Delivered,Online
ORD900604,CUST101575,PROD700051,2025-05-19,4,867.0,10,Returned,Online
ORD900605,CUST100350,PROD700121,2026-05-17,3,666.9,0,Shipped,Online
ORD900606,CUST100502,PROD700106,2025-06-06,3,758.71,0,Delivered,In-Store
ORD900607,CUST100878,PROD700107,2026-05-24,2,227.72,0,Shipped,Online
ORD900608,CUST100740,PROD700117,2024-11-18,5,461.79,15,Delivered,Online
ORD900609,CUST100173,PROD700002,2026-06-27,5,696.28,0,Returned,Online
ORD900610,CUST101554,PROD700042,2026-02-09,4,132.97,0,Placed,Mobile App
ORD900611,CUST101293,PROD700038,2026-01-18,5,252.24,20,Placed,In-Store
ORD900612,CUST101814,PROD700133,2025-11-07,3,30.49,5,Delivered,In-Store
ORD900613,CUST100016,PROD700077,2024-08-22,3,398.68,10,Cancelled,Mobile App
ORD900614,CUST100913,PROD700156,2025-09-18,2,368.07,5,Delivered,Mobile App
ORD900615,CUST101428,PROD700159,2025-07-02,5,97.45,0,Delivered,Mobile App
ORD900616,CUST100172,PROD700103,2025-10-10,2,730.15,0,Cancelled,Online
ORD900617,CUST100581,PROD700032,2026-06-11,5,449.02,0,Returned,Online
ORD900618,CUST101301,PROD700079,2026-06-04,5,133.49,0,Delivered,Online
ORD900619,CUST101704,PROD700138,2024-11-02,5,283.42,10,Shipped,In-Store
ORD900620,CUST101723,PROD700129,2025-10-07,1,850.67,0,Delivered,In-Store
ORD900621,CUST101333,PROD700090,2025-05-23,1,519.7,15,Placed,Online
ORD900622,CUST100483,PROD700146,2025-09-14,1,53.38,10,Delivered,Mobile App
ORD900623,CUST100478,PROD700144,2026-06-06,5,118.57,0,Delivered,Online
ORD900624,CUST101064,PROD700146,2025-05-15,2,53.38,5,Delivered,Online
ORD900625,CUST101594,PROD700132,2025-01-18,5,521.91,0,Shipped,Online
ORD900626,CUST100127,PROD700108,2025-12-06,4,235.27,0,Placed,Online
ORD900627,CUST101386,PROD700054,2026-04-09,4,314.73,0,Placed,In-Store
